"UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
539.788208007812,444.333190917969,443.479888916016,17.6747779846191,934.545043945312,1719.60668945312,2155.54418945312,1518.61828613281,3130.86547851562,425.172454833984,-202.840850830078,-334.303466796875,-345.725921630859,291.689117431641,124.173332214355,290.750885009766,15.586950302124,496.742950439453,501.015563964844,520.630981445312,382.453765869141,397.758850097656,731.407043457031,807.169738769531,755.606994628906,629.463073730469,170.192031860352,71.5140380859375,216.538925170898,316.512359619141,318.108978271484,169.950637817383,592.25830078125,428.572570800781,-351.511901855469,-108.592025756836,404.114410400391,356.232116699219,445.578125,-122.358688354492,656.736145019531,278.526824951172,19.6325340270996,-433.026245117188,153.69563293457,19.8507537841797,260.480438232422,148.586608886719,228.798492431641,395.968536376953,114.929275512695,-346.691497802734,66.0481185913086,-447.010894775391,850.606994628906,-39.6302299499512,310.346221923828,323.865570068359,521.763854980469,292.630218505859,-27.1179752349854,617.689270019531,37.6272773742676,259.045837402344
239.721237182617,-538.227478027344,284.269409179688,387.952453613281,163.002944946289,32.4648857116699,121.161071777344,-232.100051879883,300.143341064453,729.025512695312,200.103591918945,296.336120605469,-463.770050048828,-177.836166381836,-660.24462890625,-93.9734344482422,732.163391113281,350.433013916016,-29.1791801452637,-412.827056884766,-101.438026428223,-190.787048339844,69.3252487182617,1057.95080566406,1372.74353027344,2637.6650390625,1511.15673828125,609.800720214844,-16.0271606445312,-319.644561767578,-29.981575012207,300.306121826172,391.393310546875,224.263275146484,-755.308227539062,343.229614257812,-348.519378662109,472.557434082031,320.178436279297,499.791412353516,-149.075408935547,51.2649574279785,280.954193115234,-14.9099454879761,149.274047851562,566.282165527344,679.649963378906,451.150909423828,62.645866394043,339.592651367188,232.010116577148,485.751831054688,-7.26381206512451,328.215728759766,389.098297119141,-18.4763946533203,206.402114868164,-111.063774108887,-2.33643770217896,-191.75,-119.749610900879,102.990608215332,-223.504669189453,323.555999755859
350.199066162109,77.1563873291016,956.142395019531,1364.92443847656,1728.48217773438,2990.24194335938,3058.78930664062,2395.1123046875,2116.55615234375,931.108215332031,460.086883544922,533.186096191406,-293.914581298828,185.367416381836,124.240280151367,145.881271362305,-117.007987976074,246.169555664062,554.191101074219,-31.2407760620117,779.758666992188,622.560852050781,783.058837890625,1002.34008789062,-28.6418437957764,672.034606933594,107.929893493652,-411.820526123047,-186.774505615234,13.5039739608765,14.051905632019,340.452270507812,141.748657226562,361.007476806641,749.458312988281,478.184020996094,249.331344604492,77.843391418457,-162.156005859375,192.489654541016,-319.343170166016,-30.0872535705566,-449.214996337891,430.457946777344,233.911758422852,383.314422607422,212.53271484375,97.4005889892578,487.289764404297,-59.7542495727539,67.5278625488281,-239.378997802734,821.766906738281,417.698883056641,-284.379638671875,292.073089599609,-234.50390625,265.739318847656,741.918090820312,-39.5200614929199,214.978897094727,-149.451263427734,50.1692848205566,-380.403350830078
166.312927246094,150.711868286133,552.177001953125,-320.062561035156,-472.645721435547,28.657678604126,412.140655517578,-90.4749526977539,-299.180206298828,151.753173828125,198.597961425781,-114.038642883301,-550.030578613281,251.521514892578,20.6513519287109,-327.963104248047,449.341430664062,353.700714111328,-45.4369926452637,133.370452880859,443.902618408203,96.7649078369141,436.638305664062,115.706787109375,-225.562316894531,430.629119873047,-98.3986129760742,46.109073638916,87.8370361328125,-392.943023681641,354.907623291016,-32.9846878051758,255.104263305664,29.3440647125244,-175.353591918945,-322.343627929688,436.146392822266,798.883850097656,161.270401000977,356.571716308594,-97.6298370361328,188.995300292969,-171.024810791016,62.7781219482422,810.445251464844,290.064025878906,355.807464599609,164.271682739258,9.78208827972412,416.167877197266,-97.4398880004883,-441.935821533203,326.204681396484,-98.5589141845703,1.93166983127594,-427.967315673828,87.2118759155273,655.677978515625,-118.969215393066,-323.440063476562,47.6467704772949,42.3817138671875,12.7929048538208,-129.585983276367
157.095245361328,317.028198242188,662.707214355469,1234.00891113281,713.302185058594,2332.08154296875,3758.54248046875,1895.78149414062,1602.89904785156,191.407196044922,776.050415039062,105.198081970215,54.4770355224609,644.376037597656,23.5068454742432,871.84912109375,-19.607063293457,-5.8950777053833,340.991943359375,386.303558349609,1141.29833984375,920.125732421875,1028.91638183594,835.081665039062,1005.20935058594,889.235229492188,157.163665771484,740.898193359375,82.2172088623047,823.962524414062,793.916076660156,-156.660491943359,691.271423339844,429.232940673828,839.474975585938,-174.754806518555,354.852081298828,645.029479980469,-135.363723754883,176.658142089844,5.40775203704834,-454.669067382812,400.097595214844,-352.056854248047,146.326156616211,395.959350585938,179.075866699219,257.680328369141,-110.999961853027,81.2909927368164,-84.2537231445312,-149.688934326172,38.4046287536621,587.386657714844,71.1447525024414,139.776901245117,6.97712278366089,8.80120849609375,52.0528106689453,-408.459838867188,160.363403320312,46.7791023254395,142.982894897461,217.462951660156
-34.8143577575684,465.339111328125,1355.96618652344,1221.54064941406,1266.92956542969,2130.99145507812,4049.52099609375,2411.4755859375,1558.72424316406,399.868499755859,251.497863769531,487.954254150391,475.321411132812,-137.804306030273,-239.183395385742,252.932907104492,361.109466552734,659.530517578125,758.1611328125,544.55712890625,871.659240722656,464.41796875,1405.6142578125,1426.57482910156,245.687042236328,833.280395507812,399.354461669922,476.9482421875,239.851181030273,401.5048828125,-148.237365722656,567.69580078125,119.252464294434,-174.304763793945,609.935852050781,390.259124755859,230.260116577148,259.478088378906,-94.9906539916992,-326.314697265625,179.840545654297,282.835235595703,341.553405761719,161.867721557617,166.328140258789,293.38427734375,421.797454833984,397.304321289062,212.287216186523,615.911926269531,497.402069091797,17.3484878540039,3.29600310325623,424.421691894531,-4.06348419189453,17.9404907226562,-100.067909240723,-194.213912963867,64.7096481323242,733.39501953125,535.705444335938,242.499786376953,-101.467681884766,-56.1558074951172
-167.904510498047,638.324279785156,40.05712890625,680.749389648438,1112.0380859375,1965.96667480469,3922.24340820312,2402.7431640625,1811.04516601562,214.562042236328,-129.136596679688,-67.1620559692383,137.251525878906,-62.0152473449707,-108.767906188965,520.695861816406,248.473892211914,235.373947143555,1191.23486328125,670.545043945312,774.035949707031,556.587951660156,1352.73022460938,1045.205078125,232.637252807617,412.190948486328,267.356536865234,35.2305564880371,-2.6365659236908,-86.4543914794922,-144.550842285156,-160.516525268555,197.443725585938,352.351318359375,530.375366210938,396.247680664062,417.148132324219,295.540649414062,-183.781494140625,821.889465332031,-421.503814697266,149.048812866211,80.8699340820312,-226.072525024414,-260.720947265625,-607.0439453125,302.958801269531,-32.1399230957031,307.539093017578,191.509002685547,-235.9658203125,206.944900512695,-188.190032958984,320.013916015625,-15.9875793457031,342.413940429688,-165.703018188477,163.016082763672,-84.6996383666992,-270.334930419922,196.351226806641,50.0935325622559,311.677337646484,-181.030563354492
-72.1485824584961,167.249938964844,522.84716796875,861.675354003906,1156.41174316406,1945.06274414062,2257.18701171875,1531.13159179688,1341.8388671875,112.514778137207,525.716003417969,150.703582763672,-310.387481689453,459.755096435547,8.69864559173584,368.343353271484,270.408447265625,402.635864257812,630.298645019531,653.591369628906,933.789184570312,982.327087402344,747.505737304688,992.157897949219,802.17529296875,-71.8309631347656,372.886383056641,-453.437683105469,-23.1733112335205,290.339050292969,666.616882324219,290.665008544922,276.072143554688,425.197998046875,-11.9923543930054,-1132.14575195312,475.099670410156,590.788391113281,43.6204719543457,512.145874023438,634.959716796875,366.160125732422,507.262664794922,78.1162643432617,-120.500015258789,66.8293151855469,-63.0068130493164,-523.203552246094,184.676544189453,439.746307373047,69.4017181396484,331.743499755859,504.978668212891,-77.5832595825195,-61.0192222595215,441.623504638672,498.401641845703,602.543090820312,270.779815673828,505.049865722656,430.845733642578,39.6412467956543,223.316589355469,576.132507324219
155.769607543945,34.7437858581543,727.477233886719,788.578857421875,1694.02282714844,3160.5966796875,4356.37744140625,2860.34448242188,2344.17529296875,634.326965332031,909.36181640625,-330.396850585938,-271.016693115234,237.680465698242,403.265441894531,209.383895874023,2.82104587554932,744.972717285156,385.292938232422,334.554534912109,394.579986572266,711.645202636719,1247.98876953125,658.851806640625,211.48210144043,-451.416290283203,277.299072265625,-92.6384582519531,116.560905456543,-164.068405151367,206.739700317383,88.9695129394531,78.5552139282227,270.407043457031,1102.87121582031,-526.382568359375,415.16015625,463.981719970703,368.301116943359,-297.685241699219,454.022888183594,332.640228271484,68.3249282836914,-89.8156280517578,-115.868225097656,-162.481292724609,117.063179016113,220.639266967773,-0.693578660488129,-277.586303710938,5.82968759536743,73.781494140625,236.078369140625,98.2900161743164,-281.181884765625,199.423858642578,446.720062255859,-391.186737060547,597.181823730469,583.699768066406,-67.0979843139648,42.1269416809082,552.051452636719,-28.2036476135254
-45.2255897521973,233.670043945312,-501.528228759766,-87.8938980102539,70.0265808105469,162.532806396484,-459.3544921875,-206.318923950195,-31.5144443511963,424.132171630859,-87.8701171875,-28.6466617584229,-371.221008300781,-538.325866699219,200.470840454102,37.7512130737305,744.646301269531,275.431549072266,117.142524719238,50.9281959533691,668.782958984375,630.927856445312,327.033569335938,797.771240234375,102.409973144531,605.614074707031,31.8851871490479,300.724670410156,19.2188148498535,517.960876464844,253.763549804688,-20.7274188995361,-193.949325561523,-77.3221054077148,16.1603603363037,322.124420166016,-65.6833572387695,269.739624023438,839.121643066406,137.154174804688,-18.4151287078857,-12.268726348877,80.9409103393555,-248.900863647461,-16.5627117156982,215.817504882812,118.981292724609,257.330291748047,-157.966842651367,455.722473144531,-16.1011600494385,606.641845703125,274.079376220703,145.754165649414,214.766647338867,522.825561523438,539.617431640625,131.55615234375,460.039794921875,122.915245056152,-272.636413574219,37.283016204834,-162.799682617188,483.293090820312
503.647277832031,-96.095458984375,26.0030574798584,77.4127197265625,-420.021575927734,-156.371948242188,-10.7209825515747,24.1312370300293,526.662292480469,-108.840675354004,-36.0650291442871,-97.1796188354492,198.084579467773,217.256912231445,540.320861816406,142.982208251953,463.305633544922,140.059356689453,-89.0994491577148,192.228561401367,383.135223388672,135.992065429688,-319.224517822266,666.755249023438,434.503143310547,80.6583709716797,344.772735595703,-501.792297363281,-93.1096420288086,2.57530164718628,627.522521972656,27.7509956359863,296.019744873047,39.0277557373047,217.912506103516,-51.1193046569824,-386.883728027344,118.743934631348,480.563293457031,-47.4935531616211,292.524078369141,-22.0543060302734,38.8404731750488,281.716461181641,44.0735626220703,-367.136901855469,177.15771484375,175.684661865234,-13.5280666351318,89.9483184814453,115.137619018555,496.106170654297,-83.1989288330078,-173.049499511719,270.057312011719,-57.9059219360352,24.6131286621094,-267.578033447266,-6.36072635650635,483.470001220703,339.924560546875,-473.400085449219,-190.581039428711,-342.400604248047
-162.135269165039,8.73581600189209,38.4273490905762,893.18896484375,706.299621582031,941.900695800781,1991.84167480469,1133.61865234375,893.68798828125,74.2472610473633,153.157318115234,167.288665771484,243.607757568359,14.6555957794189,219.660903930664,-452.070068359375,170.468688964844,264.210083007812,236.202026367188,229.826812744141,-27.5224323272705,581.962463378906,911.776062011719,467.027526855469,590.280944824219,799.037963867188,69.8047409057617,-173.346282958984,157.218276977539,-172.282348632812,457.233489990234,-129.253601074219,356.447265625,553.579406738281,531.545715332031,-379.889251708984,58.3932228088379,720.454040527344,-154.627548217773,315.809692382812,-9.20767021179199,-138.971343994141,262.030059814453,-315.6025390625,-503.896331787109,-430.575134277344,77.994987487793,-7.14232158660889,-71.1788558959961,-178.347885131836,304.395843505859,76.5245208740234,-148.910980224609,-289.558685302734,-462.907653808594,-174.386749267578,119.836204528809,-242.094223022461,-17.1994552612305,411.839630126953,505.292877197266,-101.524909973145,36.6234130859375,-139.007934570312
142.639617919922,93.2943954467773,185.824310302734,445.703399658203,1241.76147460938,1690.94921875,1714.8828125,1551.412109375,2299.51879882812,178.443374633789,450.506134033203,263.029144287109,134.448883056641,-203.07649230957,-466.148986816406,-85.3443908691406,383.819580078125,306.185485839844,649.96435546875,455.962738037109,708.909118652344,831.521301269531,1159.82543945312,970.939270019531,637.742736816406,228.093078613281,558.781127929688,222.823822021484,-146.672256469727,921.971923828125,505.858062744141,-142.54362487793,136.070083618164,698.613037109375,402.406677246094,-245.226455688477,787.316711425781,405.342041015625,361.363433837891,-6.88006830215454,253.574325561523,409.611022949219,169.678131103516,215.799468994141,394.976379394531,-286.743804931641,-117.702766418457,-135.00227355957,-291.860504150391,-162.089645385742,-241.865203857422,-463.123962402344,-213.479370117188,-70.6583480834961,120.439979553223,-96.3981246948242,229.335906982422,270.007843017578,58.8030433654785,701.740356445312,-400.242919921875,347.147644042969,726.26416015625,540.265808105469
379.907592773438,339.301452636719,285.424041748047,83.0986557006836,-209.387008666992,677.750366210938,548.628051757812,279.880950927734,409.618103027344,623.99755859375,617.07666015625,500.358215332031,59.8768539428711,44.4419631958008,78.2223815917969,389.6455078125,382.690795898438,165.202392578125,125.378341674805,-80.6649169921875,102.323776245117,548.701232910156,49.2533721923828,392.050170898438,9.20388507843018,1560.34460449219,353.960784912109,550.918518066406,424.1279296875,107.824371337891,826.610229492188,583.396789550781,682.025329589844,-493.643737792969,126.28662109375,-74.2689666748047,18.9978427886963,332.263702392578,-280.248443603516,-427.959503173828,278.639770507812,763.064270019531,357.004852294922,499.371215820312,-253.281784057617,139.310073852539,488.143493652344,398.564727783203,308.371917724609,314.255493164062,151.365524291992,1098.49658203125,-59.8603210449219,-78.9948501586914,139.825241088867,218.100524902344,91.6695709228516,118.091903686523,-49.7164916992188,447.264739990234,67.7944641113281,140.783828735352,-191.020080566406,-62.6885719299316
85.9416046142578,517.221496582031,138.299072265625,-333.763854980469,220.341583251953,76.0056686401367,482.78955078125,195.662658691406,425.650787353516,-197.854553222656,190.659286499023,124.387275695801,4.2376275062561,-142.689697265625,-136.258926391602,-300.054229736328,22.5692329406738,-173.085815429688,-174.080963134766,485.698791503906,236.461853027344,791.196838378906,1192.77600097656,462.755249023438,122.534317016602,305.761810302734,-185.894577026367,-103.376091003418,-9.85229873657227,176.945983886719,-98.5003128051758,182.001235961914,715.951782226562,689.1494140625,511.729064941406,637.895690917969,-163.987518310547,-165.215530395508,-130.418487548828,55.1871070861816,157.625381469727,267.71875,-825.56884765625,-100.373710632324,-61.5482292175293,-88.5876541137695,-301.608978271484,23.8076820373535,-497.904327392578,-29.4197940826416,-105.768417358398,-297.938110351562,118.980598449707,450.843109130859,-26.7792644500732,-10.2422428131104,-4.97446155548096,517.88232421875,157.067596435547,979.160034179688,-180.638153076172,234.150695800781,-260.629760742188,-128.769378662109
157.028884887695,440.197967529297,1089.62121582031,1275.72924804688,1017.19018554688,2632.77978515625,3960.38745117188,2013.34326171875,2076.37182617188,799.667663574219,-54.473934173584,77.8530349731445,-165.959213256836,289.925109863281,468.871459960938,439.598388671875,118.13606262207,-48.083366394043,1157.86608886719,1021.64300537109,668.374328613281,658.633483886719,886.08740234375,1118.40283203125,793.658264160156,222.469192504883,463.262817382812,37.0551147460938,436.200408935547,-268.690826416016,189.975112915039,246.180679321289,317.788360595703,371.571807861328,101.936233520508,152.91960144043,236.371536254883,299.42578125,-28.9327144622803,586.049743652344,135.702743530273,185.343872070312,473.10009765625,-398.426879882812,619.483459472656,368.691223144531,407.022857666016,-365.164093017578,150.682159423828,129.995330810547,40.8083419799805,14.3313789367676,-88.1089477539062,137.283294677734,352.259948730469,395.031494140625,-264.091339111328,-64.4316864013672,116.178001403809,-191.620147705078,42.831356048584,-145.754867553711,564.343078613281,489.071899414062
-136.074234008789,430.528961181641,456.039764404297,-25.415828704834,-413.01904296875,-120.169143676758,665.046752929688,303.805908203125,422.141479492188,155.288589477539,296.938903808594,-2.19291114807129,-301.980377197266,748.594299316406,252.464050292969,424.97021484375,847.407348632812,663.365783691406,669.914428710938,832.695739746094,46.8699989318848,784.133728027344,543.982788085938,406.860076904297,888.855712890625,774.833312988281,832.171936035156,48.0737266540527,614.233093261719,700.962951660156,335.777679443359,412.826354980469,-466.016845703125,-674.330993652344,493.95947265625,475.628295898438,1179.06042480469,382.106689453125,510.676727294922,918.726257324219,-315.981506347656,-399.679351806641,-40.3996849060059,-26.3238658905029,732.544616699219,-121.366363525391,11.9338455200195,206.424301147461,503.384918212891,634.35205078125,228.193069458008,-142.489059448242,1098.80627441406,-21.5135688781738,84.4680633544922,379.165771484375,198.455932617188,265.148071289062,35.2429504394531,327.470123291016,-292.594604492188,-295.715576171875,127.493110656738,64.4471893310547
